K_Nu,K_E,K_Rho,K_incl,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,1,0.695388,1,5.0,0.2,6.132719786778469e-13,5.878424772226305e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.1,0.196078431372549,6.100662508450358e-13,5.874549321615719e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.2,0.1923076923076923,6.064439407186551e-13,5.865531411410925e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.3,0.1886792452830188,6.024921128707544e-13,5.852082256768178e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.4,0.1851851851851851,5.982935562090354e-13,5.834912038120926e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.5,0.1818181818181818,5.939246023827191e-13,5.814704336914425e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.6,0.1785714285714285,5.894537945776313e-13,5.792098189678422e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.7,0.175438596491228,5.849414541189141e-13,5.767678951543866e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.8,0.1724137931034483,5.804387594671531e-13,5.741963348528922e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,5.9,0.1694915254237288,5.759892289679586e-13,5.715410692470309e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.0,0.1666666666666666,5.716284579967634e-13,5.688415330227482e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.1,0.1639344262295081,5.673850045369849e-13,5.66131194474706e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.2,0.1612903225806451,5.632811539405008e-13,5.63438004227177e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.3,0.1587301587301587,5.593337022577876e-13,5.607849161556609e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.4,0.15625,5.555547184904934e-13,5.581904365682008e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.5,0.1538461538461538,5.51952259983727e-13,5.556691704244796e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.6,0.1515151515151515,5.485310260627858e-13,5.532323437237849e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.7,0.1492537313432836,5.45292942980188e-13,5.508882891701771e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.8,0.1470588235294117,5.42237678590587e-13,5.48642888043699e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,6.9,0.144927536231884,5.393630889266483e-13,5.464999655037272e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.0,0.1428571428571428,5.366656011409849e-13,5.44461639431745e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.1,0.1408450704225352,5.341405384131602e-13,5.425286247951475e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.2,0.1388888888888889,5.317823930398993e-13,5.407004966486477e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.3,0.136986301369863,5.295850539231024e-13,5.389759155052361e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.4,0.1351351351351351,5.275419944953955e-13,5.37352819034614e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.5,0.1333333333333333,5.256464265424063e-13,5.358285839749753e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.6,0.131578947368421,5.238919971898826e-13,5.344007609205017e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.7,0.1298701298701298,5.222706283905702e-13,5.330648195566832e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.8,0.1282051282051282,5.207759463129587e-13,5.31817753962032e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,7.9,0.1265822784810126,5.194011381300304e-13,5.30655846041167e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.0,0.125,5.181395447091054e-13,5.295753005131109e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.1,0.1234567901234568,5.169846969790869e-13,5.285722962100925e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.2,0.1219512195121951,5.159303424914655e-13,5.276430272291252e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.3,0.1204819277108433,5.149704641396427e-13,5.267837356768033e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.4,0.119047619047619,5.140992923967377e-13,5.259907373152366e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.5,0.1176470588235294,5.13311312396813e-13,5.25260441326864e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.6,0.1162790697674418,5.126012668600291e-13,5.245893652001954e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.7,0.1149425287356321,5.119641557337938e-13,5.23974145572811e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.8,0.1136363636363636,5.11395233250843e-13,5.234115457569494e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,8.9,0.1123595505617977,5.108900030017901e-13,5.228984605561533e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.0,0.1111111111111111,5.104442115278854e-13,5.224319188927547e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.1,0.1098901098901099,5.100538407308575e-13,5.220090846239571e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.2,0.108695652173913,5.097150995331148e-13,5.21627255955209e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.3,0.1075268817204301,5.094244150045206e-13,5.212838637318231e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.4,0.1063829787234042,5.091784230982961e-13,5.209764688185089e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.5,0.1052631578947368,5.089739593125588e-13,5.207027588430074e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.6,0.1041666666666666,5.088080492002046e-13,5.204605443771174e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.7,0.1030927835051546,5.086778990546859e-13,5.202477547925618e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.8,0.1020408163265305,5.085808867142003e-13,5.20062433850681e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,9.9,0.101010101010101,5.085145525269841e-13,5.19902735095224e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.695388,1,10.0,0.1,5.085104362606322e-13,5.197711701669615e-13,0.25,50000000000.0,2700,5653.015120772508,3263.7698017110324,2502.294445801098
1,1,0.806007,1,0.1,10.0,5.331411309078456e-13,5.3314112534962e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.2,5.0,5.334874318155018e-13,5.331491100277288e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.3,3.3333333333333326,5.3665566721324e-13,5.363081123613735e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.4,2.5,5.329264393688821e-13,5.332288882582104e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.5,2.0,5.332902162634586e-13,5.335058519924277e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.6,1.6666666666666667,5.365716495061905e-13,5.374161992522853e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.7000000000000001,1.4285714285714284,5.377141550459105e-13,5.395796723872526e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.8,1.25,5.330311668624298e-13,5.364681898991287e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,0.9,1.1111111111111112,5.301244249550993e-13,5.392972820951221e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.0,1.0,5.327131913221042e-13,5.403856470372953e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.1,0.909090909090909,5.343551179083032e-13,5.43686789165424e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.2000000000000002,0.8333333333333331,5.4252804312188e-13,5.492058763745935e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.3000000000000005,0.769230769230769,5.480688616607583e-13,5.480351595697643e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.4,0.7142857142857142,5.525115785746196e-13,5.472076577657358e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.5000000000000002,0.6666666666666665,5.576490588451447e-13,5.486312100464202e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.6,0.625,5.627537327295814e-13,5.493229568935005e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.7000000000000002,0.588235294117647,5.74948046189197e-13,5.554169595348094e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.8000000000000005,0.5555555555555555,5.837260933891716e-13,5.574709722990419e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,1.9,0.5263157894736842,5.861544196045971e-13,5.538315043985782e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.0,0.5,5.890216149825475e-13,5.516664746184372e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.1,0.4761904761904761,5.951455052858593e-13,5.539155957714279e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.2,0.4545454545454545,6.018749049868536e-13,5.580520688953978e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.3000000000000003,0.4347826086956521,6.055986770589248e-13,5.604595550536471e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.4000000000000004,0.4166666666666666,6.050223168534689e-13,5.595773601724143e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.5000000000000004,0.3999999999999999,6.011933540240466e-13,5.559713404126599e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.6,0.3846153846153846,5.957276874361202e-13,5.510674425151725e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.7,0.3703703703703703,5.900799982806065e-13,5.460298500522889e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.8000000000000003,0.3571428571428571,5.850025466672015e-13,5.415223319752721e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,2.9000000000000004,0.3448275862068965,5.80769190853626e-13,5.378060278772185e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.0000000000000004,0.3333333333333332,5.7741706933469e-13,5.349385828636914e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.1,0.3225806451612903,5.749097513660513e-13,5.329124403465795e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.2,0.3125,5.732072015792619e-13,5.317147622442311e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.3000000000000003,0.303030303030303,5.722765916212248e-13,5.313359262308196e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.4000000000000004,0.2941176470588235,5.72227681479782e-13,5.319124812032542e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.5000000000000004,0.2857142857142857,5.726998775290599e-13,5.330891720638856e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.6,0.2777777777777778,5.737607451568038e-13,5.349544182067996e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.7,0.2702702702702703,5.752972790940542e-13,5.374084308923567e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.8,0.2631578947368421,5.771757171157678e-13,5.403274890000109e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,3.9,0.2564102564102564,5.792509945584989e-13,5.435726136403931e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.0,0.25,5.813770370023097e-13,5.469991062195707e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.1,0.2439024390243902,5.834161207935384e-13,5.504656837168975e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.2,0.238095238095238,5.852464773719623e-13,5.538421863075817e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.3,0.2325581395348837,5.867676386635188e-13,5.570154183050549e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.4,0.2272727272727273,5.879034448727313e-13,5.598929493577256e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.5,0.2222222222222222,5.886028841289189e-13,5.624049379036277e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.6,0.2173913043478261,5.888392224342013e-13,5.64504280211083e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.7,0.2127659574468085,5.886071744253422e-13,5.661649824895307e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.8,0.2083333333333333,5.879202607838489e-13,5.673801883332999e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,4.9,0.2040816326530611,5.868066233537692e-13,5.681589259342502e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.0,0.2,5.854079057469538e-13,5.686197806098383e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.1,0.196078431372549,5.835452919017428e-13,5.685809236761419e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.2,0.1923076923076923,5.813940604866759e-13,5.681982879524664e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.3,0.1886792452830188,5.790053753910787e-13,5.675127244306275e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.4,0.1851851851851851,5.764294668895749e-13,5.66566472176047e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.5,0.1818181818181818,5.737140382961642e-13,5.654014074955083e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.6,0.1785714285714285,5.709031647709137e-13,5.640577297085003e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.7,0.175438596491228,5.680368055310588e-13,5.6257324732371e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.8,0.1724137931034483,5.65149704852067e-13,5.609819621280684e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,5.9,0.1694915254237288,5.62272449954115e-13,5.593149711100165e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.0,0.1666666666666666,5.594308460503524e-13,5.575995530206293e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.1,0.1639344262295081,5.566463582338258e-13,5.55859413540419e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.2,0.1612903225806451,5.539364535393853e-13,5.541148422985989e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.3,0.1587301587301587,5.513149895373225e-13,5.523829421714085e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.4,0.15625,5.487926205779698e-13,5.506779011296373e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.5,0.1538461538461538,5.463772007019023e-13,5.490112839597862e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.6,0.1515151515151515,5.44074168977826e-13,5.47392327316622e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.7,0.1492537313432836,5.418869083386345e-13,5.458282265916498e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.8,0.1470588235294117,5.398170727751938e-13,5.443244069281241e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,6.9,0.144927536231884,5.378648807437297e-13,5.428847738031829e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.0,0.1428571428571428,5.360293747047419e-13,5.415119408150654e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.1,0.1408450704225352,5.34308647970735e-13,5.402074339112947e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.2,0.1388888888888889,5.327000409763346e-13,5.389718724000691e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.3,0.136986301369863,5.31200309513671e-13,5.378051278362557e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.4,0.1351351351351351,5.298057677622706e-13,5.367064623184363e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.5,0.1333333333333333,5.285124088245959e-13,5.356746479253444e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.6,0.131578947368421,5.273165529501491e-13,5.347086325164601e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.7,0.1298701298701298,5.262127699756523e-13,5.338054010372952e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.8,0.1282051282051282,5.251971478015067e-13,5.32963348009896e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,7.9,0.1265822784810126,5.242652431965592e-13,5.321801675193503e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.0,0.125,5.234126463612926e-13,5.314534417388129e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.1,0.1234567901234568,5.226350169285333e-13,5.307806842147431e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.2,0.1219512195121951,5.219281120769967e-13,5.301593755028727e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.3,0.1204819277108433,5.212878081942923e-13,5.295869923485606e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.4,0.119047619047619,5.207101170357033e-13,5.29061031298477e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.5,0.1176470588235294,5.201911973772292e-13,5.285790276048432e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.6,0.1162790697674418,5.197273629237117e-13,5.28138570153875e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.7,0.1149425287356321,5.193150871442064e-13,5.277373130249495e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.8,0.1136363636363636,5.189510056017077e-13,5.273729842315229e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,8.9,0.1123595505617977,5.18631916265807e-13,5.270433921109843e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.0,0.1111111111111111,5.183547782366987e-13,5.2674642977241e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.1,0.1098901098901099,5.181167091262477e-13,5.264800778944503e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.2,0.108695652173913,5.179149814898417e-13,5.262424062148336e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.3,0.1075268817204301,5.177470185057132e-13,5.260315739412867e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.4,0.1063829787234042,5.176103890263743e-13,5.25845829253805e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.5,0.1052631578947368,5.175028023188842e-13,5.256835081466868e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.6,0.1041666666666666,5.174221024130005e-13,5.255430326624229e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.7,0.1030927835051546,5.1736626238899e-13,5.254229087355415e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.8,0.1020408163265305,5.173333785593545e-13,5.253217237028614e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,9.9,0.101010101010101,5.17321664588389e-13,5.252381435333634e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,0.806007,1,10.0,0.1,5.17374799948219e-13,5.251884795794427e-13,0.25,50000000000.0,2700,5250.786213956808,3031.542834085139,2502.294445801098
1,1,1.90948,1,0.1,10.0,5.331253962625962e-13,5.331323998168966e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.2,5.0,5.334826820593022e-13,5.331500950595624e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.3,3.3333333333333326,5.36657948396882e-13,5.363038120498645e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.4,2.5,5.330685405551569e-13,5.332814840141592e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.5,2.0,5.32257949885967e-13,5.328824926193776e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.6,1.6666666666666667,5.370659010503171e-13,5.35119515923e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.7000000000000001,1.4285714285714284,5.357981267952418e-13,5.335549710602675e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.8,1.25,5.434731075567018e-13,5.26889585813759e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,0.9,1.1111111111111112,5.361567865548097e-13,5.192783113918716e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,1.0,1.0,5.464697489258119e-13,5.155916127019302e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,1.1,0.909090909090909,5.441387809608939e-13,5.064648532216037e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,1.2000000000000002,0.8333333333333331,5.461427007305383e-13,5.029003833900342e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,1.3000000000000005,0.769230769230769,5.325893196776278e-13,4.803255427190767e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
1,1,1.90948,1,1.4,0.7142857142857142,5.252203440608285e-13,4.68989190091412e-13,0.25,50000000000.0,2700,3411.427815099792,1969.5887673688417,2502.294445801098
