K_E,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
0.642842,7.3,0.136986301369863,5.698050462753302e-13,5.744145898244456e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.4,0.1351351351351351,5.670965620414676e-13,5.723393122575844e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.5,0.1333333333333333,5.645915529939146e-13,5.704077893184244e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.6,0.131578947368421,5.622773027355094e-13,5.686125491939358e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.7,0.1298701298701298,5.601414953825903e-13,5.669460753439824e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.8,0.1282051282051282,5.581722865843346e-13,5.654009109024155e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,7.9,0.1265822784810126,5.56358350961277e-13,5.639697383688431e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.0,0.125,5.546889110094184e-13,5.626454392609624e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.1,0.1234567901234568,5.531537516734738e-13,5.614211376239138e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.2,0.1219512195121951,5.517432236905222e-13,5.602902304876705e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.3,0.1204819277108433,5.504482386198496e-13,5.592464080220197e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.4,0.119047619047619,5.492602574814563e-13,5.582836654329332e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.5,0.1176470588235294,5.481712748105779e-13,5.573963084023296e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.6,0.1162790697674418,5.471737994169959e-13,5.565789534920024e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.7,0.1149425287356321,5.462608329165915e-13,5.558265246501845e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.8,0.1136363636363636,5.454273281436328e-13,5.551361594828616e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,8.9,0.1123595505617977,5.44664262995358e-13,5.544995841696786e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.0,0.1111111111111111,5.439674366703894e-13,5.539144766611298e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.1,0.1098901098901099,5.433315881622255e-13,5.533769070707487e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.2,0.108695652173913,5.427518317440674e-13,5.528832042453341e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.3,0.1075268817204301,5.422236342379011e-13,5.52429943328463e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.4,0.1063829787234042,5.417427929818126e-13,5.520139331358847e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.5,0.1052631578947368,5.413054147607596e-13,5.516322035802544e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.6,0.1041666666666666,5.409078955346845e-13,5.512819932142403e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.7,0.1030927835051546,5.40546901272493e-13,5.509607370966755e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.8,0.1020408163265305,5.402193497297652e-13,5.506660549976489e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,9.9,0.101010101010101,5.399223931648507e-13,5.503957399916696e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
0.642842,10.0,0.1,5.396144895091436e-13,5.500654916046465e-13,0.25,50000000000.0,2700,3779.6002140144105,2182.153200990387,2502.294445801098
1.27919,0.1,10.0,5.331206893881167e-13,5.33123549785146e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.2,5.0,5.332187223632022e-13,5.331248574980169e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.3,3.3333333333333326,5.364987561827662e-13,5.365504212184795e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.4,2.5,5.426649925647786e-13,5.356571257115126e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.5,2.0,5.612504236554652e-13,5.424906626281982e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.6,1.6666666666666667,5.818933226648284e-13,5.524336858773852e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.7000000000000001,1.4285714285714284,6.002653204525067e-13,5.562730806987384e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.8,1.25,6.199095026476369e-13,5.591375188855705e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,0.9,1.1111111111111112,6.320689226076043e-13,5.630073041692124e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.0,1.0,6.39510493547364e-13,5.631693646287113e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.1,0.909090909090909,6.356416082477221e-13,5.657950086287505e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.2000000000000002,0.8333333333333331,5.99240177521763e-13,5.370268972059763e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.3000000000000005,0.769230769230769,5.986006414635989e-13,5.393562484544413e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.4,0.7142857142857142,6.086015109214379e-13,5.591722097569187e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.5000000000000002,0.6666666666666665,5.755630170108197e-13,5.440429235237628e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.6,0.625,5.365856707183287e-13,5.204393492139385e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.7000000000000002,0.588235294117647,5.201219075971329e-13,5.149262081228751e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.8000000000000005,0.5555555555555555,5.108207425727434e-13,5.147688755217716e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,1.9,0.5263157894736842,4.974461219521508e-13,5.096691177767401e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.0,0.5,4.818861989360834e-13,5.013542765538713e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.1,0.4761904761904761,4.682705430976674e-13,4.938014096606252e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.2,0.4545454545454545,4.584820186552142e-13,4.88804832836889e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.3000000000000003,0.4347826086956521,4.529679090606554e-13,4.868426326946453e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.4000000000000004,0.4166666666666666,4.516921975113658e-13,4.880207776278302e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.5000000000000004,0.3999999999999999,4.544348988922731e-13,4.922520542628973e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.6,0.3846153846153846,4.598857238096541e-13,4.98564125378128e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.7,0.3703703703703703,4.669850211386779e-13,5.059708928583193e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.8000000000000003,0.3571428571428571,4.743588294394119e-13,5.131918764370706e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,2.9000000000000004,0.3448275862068965,4.807998627356369e-13,5.190817488219169e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.0000000000000004,0.3333333333333332,4.854912239464029e-13,5.228755514369995e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.1,0.3225806451612903,4.88098078571708e-13,5.242939740320274e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.2,0.3125,4.887182855760665e-13,5.234972337094972e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.3000000000000003,0.303030303030303,4.877410201485163e-13,5.209397394370987e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.4000000000000004,0.2941176470588235,4.856869179301177e-13,5.172064490514972e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.5000000000000004,0.2857142857142857,4.830620871797916e-13,5.128493082021434e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.6,0.2777777777777778,4.803083995544458e-13,5.083579256529164e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.7,0.2702702702702703,4.777493971102154e-13,5.040877040222659e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.8,0.2631578947368421,4.755976605031774e-13,5.002734426676268e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,3.9,0.2564102564102564,4.739713169754395e-13,4.970478430221864e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.0,0.25,4.729163288263647e-13,4.944656820941947e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.1,0.2439024390243902,4.72427810753198e-13,4.925267485909823e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.2,0.238095238095238,4.724678459450176e-13,4.91194916389271e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.3,0.2325581395348837,4.729791932161032e-13,4.904127729654441e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.4,0.2272727272727273,4.738954587170744e-13,4.901123909604935e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.5,0.2222222222222222,4.751471023925108e-13,4.902219811698181e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.6,0.2173913043478261,4.766672402215874e-13,4.906716995222646e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.7,0.2127659574468085,4.783936020411908e-13,4.913960122761123e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.8,0.2083333333333333,4.802702877935435e-13,4.923355456153166e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,4.9,0.2040816326530611,4.822484585634133e-13,4.934378780708893e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.0,0.2,4.843786432609416e-13,4.947723814657014e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.1,0.196078431372549,4.86438379310911e-13,4.960681090751725e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.2,0.1923076923076923,4.884942051686755e-13,4.974103664853834e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.3,0.1886792452830188,4.90523654546481e-13,4.987732956528445e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.4,0.1851851851851851,4.92509302447714e-13,5.001361919787377e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.5,0.1818181818181818,4.94438073669479e-13,5.014828349477199e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.6,0.1785714285714285,4.963005786149169e-13,5.028008404016705e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.7,0.175438596491228,4.980904969105647e-13,5.040810556209099e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.8,0.1724137931034483,4.998040203239954e-13,5.05317009294706e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,5.9,0.1694915254237288,5.014398689565058e-13,5.065048797225653e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.0,0.1666666666666666,5.029968666677081e-13,5.07641269844763e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.1,0.1639344262295081,5.044765163990724e-13,5.087254877935576e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.2,0.1612903225806451,5.058807679996314e-13,5.097574997850372e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.3,0.1587301587301587,5.072122369654534e-13,5.107380958685465e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.4,0.15625,5.084739968186273e-13,5.116686745061515e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.5,0.1538461538461538,5.096694120947935e-13,5.125510669267502e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.6,0.1515151515151515,5.108020060756229e-13,5.133873957605345e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.7,0.1492537313432836,5.118753579251168e-13,5.141799628394739e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.8,0.1470588235294117,5.128930243006551e-13,5.149311614896055e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,6.9,0.144927536231884,5.138584810801919e-13,5.156434091487219e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.0,0.1428571428571428,5.147750815052626e-13,5.16319096680774e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.1,0.1408450704225352,5.156460274173986e-13,5.169605512491056e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.2,0.1388888888888889,5.164743509718764e-13,5.175700100918736e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.3,0.136986301369863,5.172629043916365e-13,5.181496028993224e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.4,0.1351351351351351,5.180143560651109e-13,5.187013410260969e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.5,0.1333333333333333,5.187311912040188e-13,5.192271118531369e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.6,0.131578947368421,5.194157160826864e-13,5.197286772068928e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.7,0.1298701298701298,5.200700646434984e-13,5.202076746787862e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.8,0.1282051282051282,5.2069620679188e-13,5.206656211120329e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,7.9,0.1265822784810126,5.212959577209734e-13,5.211039175706447e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.0,0.125,5.218709878022792e-13,5.215238553099858e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.1,0.1234567901234568,5.224228327299016e-13,5.219266223562956e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.2,0.1219512195121951,5.229529035095976e-13,5.223133103462701e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.3,0.1204819277108433,5.234624962879122e-13,5.226849214814239e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.4,0.119047619047619,5.239528017259812e-13,5.230423753622529e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.5,0.1176470588235294,5.244249139176387e-13,5.233865156134393e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.6,0.1162790697674418,5.248798387718232e-13,5.237181162319766e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.7,0.1149425287356321,5.253185018163523e-13,5.240378875670042e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.8,0.1136363636363636,5.257435396912828e-13,5.243481217564174e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,8.9,0.1123595505617977,5.261522133983133e-13,5.24646182179196e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,9.0,0.1111111111111111,5.265469888654381e-13,5.249342165295347e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,9.1,0.1098901098901099,5.269285368771066e-13,5.252127327635019e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
1.27919,9.2,0.108695652173913,5.272974785170409e-13,5.254821993373712e-13,0.25,50000000000.0,2700,5331.645566281056,3078.2270029160427,2502.294445801098
